tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
2912439 8,90 0,00 0 0 0 0 0 0 0 89 0 0
2912439 23548,10 0,81 7 1809 2700 8012 108048 25112 4595 64021 20869 308
2912439 94053,50 3,23 57855 79345 313676 94314 14254 52510 56311 61979 165196 45095
2912439 463587,00 15,92 246139 695147 415425 501897 238510 709327 501238 616923 454758 256506
2912439 1231898,90 42,30 1166065 1242272 1558512 685994 1360491 1292835 852816 1242546 1720280 1197178
2912439 2252511,00 77,34 2252511
