tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
576562 4,40 0,00 0 0 0 44 0 0 0 0 0 0
576562 2747,30 0,48 0 5045 448 0 4 16527 5444 4 0 1
576562 26371,20 4,57 1459 8786 5606 140092 9852 5789 12313 4458 50616 24741
576562 44932,50 7,79 20315 158393 28109 8408 86565 12157 14839 39380 70216 10943
576562 176197,50 30,56 257235 184903 59651 85053 135078 160482 273225 159014 164105 283229
576562 321527,00 55,77 321527
