tot_updates tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
3288810 3288810 0,00 0,00 0 0 0 0 0 0 0 0 0 0
3288810 3288810 447849,00 13,62 208326 1086618 479289 576299 812386 236087 755141 0 274876 49468
3288810 3288810 901886,20 27,42 529635 1572194 1265812 1458017 1052964 687506 923594 371242 517456 640442
3288810 3288810 1742064,90 52,97 2073141 1564910 2163553 1667680 1079595 1800640 2057016 1933239 708996 2371879
3288810 3288810 2497626,50 75,94 2208010 2489866 1887676 2712511 3062552 3028579 2406507 2100071 2567900 2512593
3288810 3288810 3288810,00 100,00 3288810 3288810 3288810 3288810 3288810 3288810 3288810 3288810 3288810 3288810
