tot_updates tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
2711758 2711758 8,50 0,00 0 0 0 0 85 0 0 0 0 0
2711758 2711758 312698,90 11,53 423339 636336 256466 206508 1 256551 657675 310243 379870 0
2711758 2711758 602494,40 22,22 310244 653714 216831 967921 1033497 787439 216917 613992 1224386 3
2711758 2711758 1298434,40 47,88 1174341 1581995 1744952 1621547 2001502 733497 1343827 787525 657761 1337397
2711758 2711758 1765468,30 65,10 1838379 1701583 1745037 2218334 1304192 2218333 1304193 1794994 1908091 1621547
2711758 2711758 2218334,00 81,80 2218334 2218334 2218334 2218334 2218334 2218334 2218334 2218334 2218334 2218334
