tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
440137 0,00 0,00 0 0 0 0 0 0 0 0 0 0
440137 120,50 0,03 16 0 0 0 937 112 0 0 0 140
440137 357,10 0,08 1 9 68 418 24 189 1826 11 0 1025
440137 8162,70 1,85 6717 2564 19512 9248 1907 7898 2897 14066 16817 1
440137 36394,40 8,27 22492 42834 36961 40468 15676 35721 42274 21992 53825 51701
440137 77447,00 17,60 77447
