tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
2185501 3,20 0,00 0 0 4 0 0 0 0 6 1 21
2185501 213,70 0,01 24 0 219 0 0 1399 304 37 2 152
2185501 2564,50 0,12 21 9216 382 709 1782 10799 553 60 1235 888
2185501 21411,80 0,98 15945 53841 2560 5706 15158 54313 16616 14452 16508 19019
2185501 109723,10 5,02 91534 138375 23978 181209 131014 115595 31797 98589 149887 135253
2185501 306883,00 14,04 306883
