tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
305586 0,00 0,00 0 0 0 0 0 0 0 0 0 0
305586 216,00 0,07 3 11 36 29 976 1092 11 0 2 0
305586 877,70 0,29 14 296 2328 591 1492 985 720 14 247 2090
305586 3305,30 1,08 5502 1789 2071 711 2366 4395 2898 4995 5208 3118
305586 20218,20 6,62 14633 16703 26964 24294 24142 18581 16029 25545 19014 16277
305586 51865,00 16,97 51865
