TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
333994;0.42;0.00;4.17;0.00;41.73;1393.74;0.00;13937.40;0.00;139374.00
333994;9.83;0.00;21.30;0.00;100.00;32846.94;0.00;71132.72;0.00;333994.00
333994;29.83;0.00;34.37;0.00;100.00;99645.74;0.00;114787.10;0.00;333994.00
333994;44.75;41.73;35.28;0.00;100.00;149456.02;139374.00;117836.47;0.00;333994.00
333994;77.00;100.00;29.25;0.00;100.00;257175.38;333994.00;97692.42;0.00;333994.00
333994;100.00;100.00;0.00;100.00;100.00;333994.00;333994.00;0.00;333994.00;333994.00
