TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
576562;0.40;0.00;2.73;0.00;26.00;2333.03;0.00;15720.97;0.00;149909.00
576562;8.27;0.02;13.28;0.00;62.83;47667.35;86.50;76554.69;0.00;362281.00
576562;17.20;7.04;17.42;0.00;62.83;99178.54;40584.50;100462.82;0.00;362262.00
576562;34.85;34.76;21.47;0.01;67.81;200949.89;200435.00;123764.77;68.00;390969.00
576562;50.85;62.04;18.87;0.03;67.82;293156.46;357712.50;108782.66;177.00;391026.00
576562;67.82;67.82;0.00;67.82;67.82;391026.00;391026.00;0.00;391026.00;391026.00
