TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
3211712;0.00;0.00;0.00;0.00;0.03;17.05;0.00;98.15;0.00;898.00
3211712;0.40;0.06;0.79;0.00;4.14;12997.45;1949.00;25404.39;0.00;133108.00
3211712;2.40;1.34;2.81;0.00;17.49;76931.87;43121.00;90204.22;0.00;561704.00
3211712;9.17;8.13;5.46;0.72;23.67;294638.53;261121.50;175289.40;23005.00;760126.00
3211712;20.25;20.86;5.54;3.97;31.65;650474.07;670052.50;178028.93;127569.00;1016601.00
3211712;34.33;34.33;0.00;34.33;34.33;1102496.00;1102496.00;0.00;1102496.00;1102496.00
