TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
576562;0.00;0.00;0.00;0.00;0.00;0.24;0.00;1.00;0.00;7.00
576562;0.02;0.00;0.07;0.00;0.46;111.35;4.50;396.74;0.00;2647.00
576562;0.12;0.02;0.21;0.00;1.02;693.44;133.00;1197.40;0.00;5854.00
576562;0.79;0.66;0.62;0.00;3.49;4571.22;3793.00;3572.89;4.00;20101.00
576562;3.04;3.02;1.48;0.03;6.57;17502.62;17413.00;8521.73;199.00;37866.00
576562;8.85;8.85;0.00;8.85;8.85;51019.00;51019.00;0.00;51019.00;51019.00
