TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
126781;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.37;0.00;3.00
126781;0.05;0.00;0.17;0.00;1.21;69.38;2.00;214.29;0.00;1528.00
126781;0.38;0.20;0.44;0.00;1.67;482.67;252.50;554.70;0.00;2122.00
126781;2.40;2.10;1.64;0.05;7.50;3044.40;2667.00;2085.04;69.00;9509.00
126781;7.40;7.47;2.68;1.43;13.23;9380.46;9467.00;3396.56;1811.00;16775.00
126781;18.03;18.03;0.00;18.03;18.03;22859.00;22859.00;0.00;22859.00;22859.00
