TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
185703;0.00;0.00;0.00;0.00;0.01;0.22;0.00;1.57;0.00;13.00
185703;0.02;0.00;0.05;0.00;0.23;39.20;2.00;98.10;0.00;429.00
185703;0.15;0.05;0.25;0.00;1.28;284.37;88.00;468.30;0.00;2375.00
185703;1.16;0.83;0.92;0.03;3.93;2158.98;1541.00;1708.39;48.00;7302.00
185703;5.01;5.20;1.90;1.59;10.02;9310.16;9654.50;3536.32;2952.00;18612.00
185703;14.03;14.03;0.00;14.03;14.03;26050.00;26050.00;0.00;26050.00;26050.00
