TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
440137;1.36;0.00;7.83;0.00;54.87;5965.53;0.00;34481.76;0.00;241493.00
440137;11.31;0.00;23.49;0.00;95.20;49782.92;4.50;103404.30;0.00;418994.00
440137;23.95;4.78;29.70;0.00;99.95;105404.53;21032.50;130731.17;0.00;439921.00
440137;49.27;45.12;33.93;0.00;99.98;216872.57;198572.50;149344.26;3.00;440067.00
440137;76.84;95.25;30.78;0.02;100.00;338191.18;419244.50;135467.43;76.00;440137.00
440137;100.00;100.00;0.00;100.00;100.00;440137.00;440137.00;0.00;440137.00;440137.00
