TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
1667219;1.49;0.00;3.61;0.00;12.64;24856.89;0.00;60234.82;0.00;210744.00
1667219;8.17;8.10;8.35;0.00;37.95;136263.67;135122.00;139227.35;0.00;632720.00
1667219;24.30;21.61;13.58;0.00;60.88;405151.19;360354.00;226414.29;0.00;1015028.00
1667219;50.81;49.80;15.85;18.74;82.32;847150.64;830299.00;264266.40;312396.00;1372438.00
1667219;74.48;73.28;11.79;49.12;100.00;1241742.67;1221666.50;196647.61;818968.00;1667219.00
1667219;100.00;100.00;0.00;100.00;100.00;1667219.00;1667219.00;0.00;1667219.00;1667219.00
