TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
2529651;0.00;0.00;0.00;0.00;0.01;9.88;0.00;51.65;0.00;367.00
2529651;0.01;0.00;0.02;0.00;0.15;279.24;37.50;555.42;0.00;3885.00
2529651;0.08;0.07;0.06;0.00;0.34;2014.65;1803.00;1558.22;0.00;8546.00
2529651;0.71;0.60;0.43;0.06;2.06;17927.75;15243.50;10903.64;1469.00;52080.00
2529651;2.93;2.87;0.99;1.27;5.62;74242.58;72682.00;25020.50;32081.00;142180.00
2529651;9.47;9.47;0.00;9.47;9.47;239443.00;239443.00;0.00;239443.00;239443.00
