TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
2529651;1.19;0.00;3.01;0.00;14.57;30002.41;0.00;76099.09;0.00;368579.00
2529651;7.82;6.05;6.34;0.00;25.64;197821.32;153095.50;160323.69;0.00;648709.00
2529651;22.22;22.72;11.73;0.00;46.92;562131.16;574849.00;296851.41;0.00;1186959.00
2529651;44.08;43.27;13.52;10.84;80.00;1114989.84;1094543.00;341887.01;274169.00;2023827.00
2529651;65.77;66.10;9.26;39.82;87.10;1663693.46;1671990.00;234187.67;1007190.00;2203227.00
2529651;87.10;87.10;0.00;87.10;87.10;2203227.00;2203227.00;0.00;2203227.00;2203227.00
