TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
185703;0.00;0.00;0.00;0.00;0.01;0.51;0.00;3.18;0.00;24.00
185703;0.73;0.06;1.66;0.00;13.21;1358.45;104.00;3081.85;0.00;24523.00
185703;5.54;3.86;5.26;0.00;22.71;10293.97;7168.50;9762.01;0.00;42179.00
185703;20.07;18.84;10.22;2.00;55.05;37261.37;34991.50;18986.06;3723.00;102224.00
185703;44.08;42.76;12.25;13.94;76.78;81858.45;79408.50;22749.66;25889.00;142579.00
185703;80.08;80.08;0.00;80.08;80.08;148709.00;148709.00;0.00;148709.00;148709.00
