TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
2529651;0.00;0.00;0.00;0.00;0.02;5.36;0.00;51.79;0.00;518.00
2529651;0.46;0.04;1.14;0.00;7.41;11665.48;1089.00;28918.58;0.00;187411.00
2529651;4.36;3.63;3.80;0.00;20.19;110340.88;91783.50;96029.94;0.00;510778.00
2529651;15.53;15.12;7.99;1.39;39.18;392842.63;382463.50;202045.82;35212.00;991086.00
2529651;34.59;34.15;9.13;13.32;59.31;874904.52;863841.00;230874.86;336824.00;1500384.00
2529651;63.12;63.12;0.00;63.12;63.12;1596620.00;1596620.00;0.00;1596620.00;1596620.00
