TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
2912439;0.00;0.00;0.01;0.00;0.12;74.48;0.00;414.81;0.00;3556.00
2912439;0.96;0.27;1.58;0.00;8.26;27978.12;7803.50;45997.08;0.00;240704.00
2912439;4.61;4.09;3.37;0.00;16.83;134198.02;119122.50;98229.19;3.00;490245.00
2912439;19.38;18.94;7.51;3.42;38.77;564382.37;551558.00;218591.93;99466.00;1129261.00
2912439;43.49;43.61;9.16;19.11;66.32;1266668.98;1270074.50;266694.04;556614.00;1931400.00
2912439;77.34;77.34;0.00;77.34;77.34;2252511.00;2252511.00;0.00;2252511.00;2252511.00
