TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
1667219;0.00;0.00;0.01;0.00;0.04;18.91;0.00;86.50;0.00;739.00
1667219;0.45;0.03;1.06;0.00;5.84;7552.88;567.50;17720.13;0.00;97375.00
1667219;4.89;3.38;4.95;0.00;21.52;81523.81;56334.50;82460.86;0.00;358849.00
1667219;15.63;14.92;9.07;0.66;43.86;260620.03;248697.00;151272.08;11067.00;731209.00
1667219;39.93;41.41;12.32;13.43;65.50;665668.14;690319.50;205440.25;223897.00;1092103.00
1667219;70.19;70.19;0.00;70.19;70.19;1170254.00;1170254.00;0.00;1170254.00;1170254.00
