TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
305586;0.00;0.00;0.00;0.00;0.03;2.55;0.00;11.19;0.00;80.00
305586;0.91;0.11;1.86;0.00;9.09;2779.28;327.00;5686.58;0.00;27776.00
305586;4.61;4.11;3.73;0.01;15.93;14074.51;12574.00;11410.28;19.00;48668.00
305586;20.44;18.47;9.76;4.57;46.32;62472.12;56434.50;29814.52;13963.00;141559.00
305586;44.13;43.35;12.19;14.11;73.71;134846.39;132457.50;37250.34;43107.00;225253.00
305586;78.46;78.46;0.00;78.46;78.46;239766.00;239766.00;0.00;239766.00;239766.00
