TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
2109935;0.52;0.00;1.73;0.00;11.18;10939.82;0.00;36433.97;0.00;235935.00
2109935;8.94;6.85;8.69;0.00;39.00;188613.01;144618.00;183310.66;0.00;822788.00
2109935;20.18;16.38;13.53;0.00;46.62;425707.82;345655.00;285540.43;0.00;983681.00
2109935;43.18;42.73;15.53;10.18;73.79;911072.73;901639.50;327698.69;214869.00;1556964.00
2109935;63.04;65.86;13.37;25.10;85.48;1330174.71;1389501.50;282054.11;529509.00;1803561.00
2109935;85.78;85.78;0.00;85.78;85.78;1809837.00;1809837.00;0.00;1809837.00;1809837.00
