TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
322127;0.00;0.00;0.00;0.00;0.00;0.02;0.00;0.14;0.00;1.00
322127;0.01;0.00;0.03;0.00;0.27;26.11;0.00;94.51;0.00;873.00
322127;0.10;0.00;0.20;0.00;0.95;309.76;2.00;658.52;0.00;3048.00
322127;0.81;0.59;0.91;0.00;4.10;2613.16;1914.00;2938.42;0.00;13223.00
322127;3.92;3.93;2.38;0.00;8.38;12637.73;12656.50;7658.42;0.00;26996.00
322127;11.33;11.33;0.00;11.33;11.33;36507.00;36507.00;0.00;36507.00;36507.00
