TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
322127;1.43;0.00;8.25;0.00;57.06;4603.39;0.00;26571.86;0.00;183807.00
322127;11.29;0.00;22.17;0.00;99.98;36355.35;0.00;71423.59;0.00;322072.00
322127;24.14;0.00;29.32;0.00;99.98;77753.22;2.00;94445.93;0.00;322074.00
322127;52.99;57.06;34.34;0.00;99.98;170699.04;183807.00;110625.44;0.00;322074.00
322127;69.57;78.52;33.51;0.00;99.98;224102.13;252940.50;107945.36;0.00;322074.00
322127;99.98;99.98;0.00;99.98;99.98;322074.00;322074.00;0.00;322074.00;322074.00
