TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
2912439;0.00;0.00;0.00;0.00;0.00;0.65;0.00;3.83;0.00;36.00
2912439;0.01;0.01;0.02;0.00;0.12;358.28;168.50;530.81;0.00;3569.00
2912439;0.12;0.08;0.10;0.01;0.61;3380.90;2422.50;2855.15;168.00;17799.00
2912439;0.96;0.89;0.47;0.19;2.40;28018.21;25959.50;13672.69;5566.00;69866.00
2912439;3.82;3.74;1.17;1.67;6.43;111322.69;108906.00;34210.25;48549.00;187188.00
2912439;11.08;11.08;0.00;11.08;11.08;322594.00;322594.00;0.00;322594.00;322594.00
