TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
2109935;0.00;0.00;0.00;0.00;0.01;7.34;0.00;35.18;0.00;239.00
2109935;0.03;0.01;0.06;0.00;0.48;564.23;118.00;1244.30;0.00;10077.00
2109935;0.25;0.18;0.24;0.00;1.08;5320.24;3832.00;5015.77;0.00;22721.00
2109935;1.50;1.48;0.88;0.14;4.95;31694.31;31292.00;18562.37;2870.00;104447.00
2109935;6.10;6.44;2.02;1.01;10.23;128775.69;135980.00;42569.73;21385.00;215891.00
2109935;15.95;15.95;0.00;15.95;15.95;336463.00;336463.00;0.00;336463.00;336463.00
