TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
126781;0.01;0.00;0.03;0.00;0.32;7.11;0.00;42.34;0.00;400.00
126781;0.58;0.03;1.32;0.00;8.06;736.20;39.50;1669.08;0.00;10213.00
126781;5.08;2.56;5.56;0.00;19.16;6439.50;3249.00;7045.64;0.00;24295.00
126781;21.59;20.48;12.30;2.60;65.96;27372.81;25959.00;15598.17;3293.00;83622.00
126781;42.03;40.63;14.95;10.38;77.51;53282.59;51508.00;18947.45;13159.00;98272.00
126781;82.18;82.18;0.00;82.18;82.18;104189.00;104189.00;0.00;104189.00;104189.00
