TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
305586;0.00;0.00;0.00;0.00;0.01;0.69;0.00;3.05;0.00;24.00
305586;0.03;0.00;0.06;0.00;0.31;79.46;15.00;190.57;0.00;959.00
305586;0.23;0.13;0.28;0.00;1.48;711.40;395.50;842.50;2.00;4525.00
305586;1.68;1.42;1.00;0.03;4.28;5137.40;4333.00;3058.19;89.00;13077.00
305586;6.50;6.57;2.09;1.37;10.88;19864.77;20064.50;6382.71;4201.00;33241.00
305586;16.97;16.97;0.00;16.97;16.97;51865.00;51865.00;0.00;51865.00;51865.00
