TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
2133931;0.00;0.00;0.01;0.00;0.13;28.85;0.00;280.24;0.00;2803.00
2133931;1.10;0.00;3.46;0.00;18.87;23514.78;46.50;73830.03;0.00;402752.00
2133931;4.43;0.96;6.40;0.00;33.56;94450.12;20571.00;136610.22;0.00;716172.00
2133931;17.28;14.06;14.49;0.00;69.73;368695.88;299969.50;309304.34;28.00;1487938.00
2133931;43.48;44.43;17.59;0.65;73.73;927829.22;948111.50;375344.90;13974.00;1573249.00
2133931;75.35;75.35;0.00;75.35;75.35;1607839.00;1607839.00;0.00;1607839.00;1607839.00
