TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
7004462;0.00;0.00;0.01;0.00;0.06;91.87;0.00;586.31;0.00;4167.00
7004462;0.04;0.01;0.11;0.00;0.82;3130.75;853.00;7510.98;0.00;57309.00
7004462;0.29;0.20;0.32;0.01;2.03;20323.26;13983.50;22646.36;694.00;142418.00
7004462;1.65;1.59;0.90;0.25;4.48;115781.82;111346.50;63305.11;17288.00;313744.00
7004462;6.29;6.13;1.99;1.32;11.13;440521.32;429078.50;139389.11;92666.00;779552.00
7004462;16.32;16.32;0.00;16.32;16.32;1142885.00;1142885.00;0.00;1142885.00;1142885.00
