TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
7900807;0.00;0.00;0.00;0.00;0.00;0.90;0.00;6.05;0.00;43.00
7900807;0.01;0.00;0.03;0.00;0.23;817.70;122.00;2532.30;0.00;17938.00
7900807;0.30;0.07;0.67;0.00;3.19;23571.19;5398.50;53122.26;0.00;252267.00
7900807;1.62;1.28;1.23;0.12;5.19;128270.56;101138.50;97172.33;9454.00;410440.00
7900807;5.63;6.01;2.43;1.31;11.51;444807.18;474681.00;191695.41;103776.00;909723.00
7900807;17.58;17.58;0.00;17.58;17.58;1388916.00;1388916.00;0.00;1388916.00;1388916.00
