TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
3350961;0.00;0.00;0.01;0.00;0.09;38.66;0.00;293.71;0.00;2921.00
3350961;0.80;0.00;2.09;0.00;11.88;26703.40;44.00;70079.55;0.00;398256.00
3350961;5.33;2.23;6.71;0.00;34.95;178766.59;74893.00;224767.04;0.00;1171258.00
3350961;22.09;19.41;13.85;0.00;63.87;740202.49;650412.50;464144.32;52.00;2140330.00
3350961;47.75;47.20;17.64;12.73;81.24;1599937.35;1581506.50;591043.18;426615.00;2722425.00
3350961;84.87;84.87;0.00;84.87;84.87;2843889.00;2843889.00;0.00;2843889.00;2843889.00
