TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
1820852;0.00;0.00;0.00;0.00;0.02;5.61;0.00;39.39;0.00;389.00
1820852;1.05;0.00;4.63;0.00;28.43;19031.23;41.50;84313.85;0.00;517713.00
1820852;6.21;1.23;11.04;0.00;45.85;112991.25;22365.00;200962.14;0.00;834877.00
1820852;24.73;19.47;20.07;0.08;79.01;450227.10;354468.50;365456.00;1392.00;1438718.00
1820852;49.45;52.87;24.08;3.57;88.41;900427.10;962618.00;438543.76;65014.00;1609863.00
1820852;91.10;91.10;0.00;91.10;91.10;1658739.00;1658739.00;0.00;1658739.00;1658739.00
