TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
977813;0.00;0.00;0.02;0.00;0.16;35.40;0.00;186.32;0.00;1583.00
977813;0.51;0.00;1.59;0.00;10.81;4959.06;0.00;15523.19;0.00;105673.00
977813;4.50;1.10;7.40;0.00;32.55;44029.25;10800.50;72392.50;0.00;318292.00
977813;21.56;17.36;20.09;0.00;75.99;210825.80;169784.00;196488.02;0.00;743023.00
977813;54.88;57.11;23.42;9.97;93.94;536610.64;558471.00;229033.62;97464.00;918511.00
977813;95.95;95.95;0.00;95.95;95.95;938203.00;938203.00;0.00;938203.00;938203.00
