TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
7004462;0.01;0.00;0.06;0.00;0.57;595.36;0.00;4224.12;0.00;40008.00
7004462;0.84;0.16;1.70;0.00;9.51;59068.05;11148.50;118729.85;0.00;665795.00
7004462;5.95;4.39;5.01;0.13;24.39;416783.78;307415.50;351066.62;8895.00;1708198.00
7004462;21.31;20.07;10.39;5.12;48.32;1492423.22;1405745.50;727968.10;358503.00;3384819.00
7004462;46.11;46.79;11.85;17.38;67.73;3229861.17;3277445.50;830345.97;1217252.00;4744067.00
7004462;79.01;79.01;0.00;79.01;79.01;5534333.00;5534333.00;0.00;5534333.00;5534333.00
