TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
4778407;0.00;0.00;0.01;0.00;0.07;48.65;0.00;322.37;0.00;3125.00
4778407;0.64;0.06;1.20;0.00;7.74;30493.75;2754.00;57565.99;0.00;369981.00
4778407;3.46;1.85;3.87;0.00;16.92;165472.94;88464.00;184840.05;0.00;808641.00
4778407;16.11;16.23;8.66;0.00;43.23;770016.87;775752.00;414034.53;12.00;2065904.00
4778407;34.79;36.43;10.47;3.61;56.95;1662323.53;1740594.00;500079.55;172577.00;2721450.00
4778407;62.20;62.20;0.00;62.20;62.20;2972296.00;2972296.00;0.00;2972296.00;2972296.00
