TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
278400;0.00;0.00;0.01;0.00;0.04;2.16;0.00;15.20;0.00;108.00
278400;0.02;0.00;0.09;0.00;0.64;57.52;0.00;237.45;0.00;1777.00
278400;0.10;0.00;0.30;0.00;1.92;281.92;0.00;830.50;0.00;5335.00
278400;1.41;0.15;1.93;0.00;7.66;3917.94;423.00;5378.78;0.00;21331.00
278400;6.47;6.49;4.35;0.00;13.41;18022.90;18077.00;12107.04;0.00;37331.00
278400;16.71;16.71;0.00;16.71;16.71;46518.00;46518.00;0.00;46518.00;46518.00
