TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
3288810;0.01;0.00;0.04;0.00;0.43;169.29;0.00;1420.82;0.00;14167.00
3288810;0.84;0.03;2.08;0.00;10.93;27562.10;1081.00;68299.67;0.00;359352.00
3288810;4.15;3.84;3.77;0.00;14.07;136338.00;126189.00;123975.85;0.00;462763.00
3288810;16.62;15.80;9.03;0.66;41.83;546702.88;519753.00;297127.46;21714.00;1375690.00
3288810;39.51;40.01;10.99;8.61;64.50;1299298.58;1315910.50;361571.52;283319.00;2121325.00
3288810;68.90;68.90;0.00;68.90;68.90;2266088.00;2266088.00;0.00;2266088.00;2266088.00
