TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
7520597;0.00;0.00;0.00;0.00;0.02;22.88;0.00;144.46;0.00;1360.00
7520597;0.02;0.01;0.03;0.00;0.18;1530.85;637.00;2260.72;0.00;13754.00
7520597;0.28;0.19;0.29;0.00;1.53;20754.41;14204.00;21960.03;0.00;115048.00
7520597;1.61;1.48;0.93;0.24;5.29;120999.37;110972.00;70050.54;18256.00;398121.00
7520597;6.17;6.04;1.82;2.04;10.96;463707.64;454522.50;136870.96;153380.00;824428.00
7520597;17.05;17.05;0.00;17.05;17.05;1282017.00;1282017.00;0.00;1282017.00;1282017.00
