TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
2711758;0.00;0.00;0.00;0.00;0.01;6.07;0.00;33.47;0.00;207.00
2711758;0.02;0.00;0.03;0.00;0.17;429.21;2.00;848.19;0.00;4711.00
2711758;0.21;0.11;0.22;0.00;0.95;5764.58;3047.00;5949.31;0.00;25811.00
2711758;1.27;1.17;0.73;0.00;3.39;34371.73;31776.50;19773.80;1.00;92058.00
2711758;4.39;4.47;1.50;0.78;7.73;119094.33;121187.00;40739.57;21238.00;209489.00
2711758;11.46;11.46;0.00;11.46;11.46;310806.00;310806.00;0.00;310806.00;310806.00
