TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
3350961;0.85;0.00;4.54;0.00;30.09;28596.97;0.00;152065.07;0.00;1008258.00
3350961;14.42;5.24;18.02;0.00;74.83;483365.13;175586.50;603886.96;0.00;2507659.00
3350961;26.21;25.71;20.59;0.00;89.52;878176.25;861374.00;690038.83;0.00;2999709.00
3350961;49.67;46.30;24.01;0.02;99.98;1664554.97;1551646.00;804632.41;725.00;3350356.00
3350961;81.80;87.08;19.39;9.19;100.00;2741180.13;2918097.50;649588.99;307971.00;3350949.00
3350961;100.00;100.00;0.00;100.00;100.00;3350949.00;3350949.00;0.00;3350949.00;3350949.00
