TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
2711758;0.00;0.00;0.01;0.00;0.07;34.36;0.00;214.75;0.00;1997.00
2711758;0.45;0.04;0.82;0.00;3.54;12221.75;954.00;22134.35;0.00;95861.00
2711758;3.22;1.79;4.07;0.00;21.04;87416.71;48456.50;110385.50;0.00;570466.00
2711758;13.48;13.07;7.95;0.00;34.50;365628.97;354547.00;215484.90;77.00;935689.00
2711758;31.17;31.88;11.05;3.36;53.73;845243.97;864547.00;299729.13;91162.00;1457069.00
2711758;56.54;56.54;0.00;56.54;56.54;1533157.00;1533157.00;0.00;1533157.00;1533157.00
