TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
977813;0.00;0.00;0.01;0.00;0.05;5.42;0.00;52.80;0.00;528.00
977813;0.01;0.00;0.03;0.00;0.18;143.78;0.00;298.85;0.00;1764.00
977813;0.14;0.08;0.20;0.00;1.11;1384.68;792.00;1935.63;0.00;10825.00
977813;1.14;0.89;1.01;0.00;4.87;11154.58;8697.50;9846.71;0.00;47596.00
977813;5.46;4.99;2.52;0.96;11.59;53348.74;48830.50;24673.69;9364.00;113323.00
977813;15.24;15.24;0.00;15.24;15.24;149009.00;149009.00;0.00;149009.00;149009.00
