TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
5886175;0.33;0.00;1.73;0.00;14.96;19553.49;0.00;101673.52;0.00;880406.00
5886175;8.31;4.86;8.82;0.00;39.85;489283.85;286138.00;519334.61;0.00;2345436.00
5886175;19.82;17.55;13.78;0.00;56.36;1166883.16;1033253.50;811121.12;0.00;3317540.00
5886175;41.07;40.95;13.80;13.33;77.03;2417735.09;2410207.00;812570.29;784813.00;4534122.00
5886175;65.10;67.31;13.77;28.86;85.00;3831855.07;3961994.50;810238.15;1698919.00;5003165.00
5886175;85.00;85.00;0.00;85.00;85.00;5003165.00;5003165.00;0.00;5003165.00;5003165.00
