TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
2711758;1.54;0.00;4.65;0.00;24.25;41729.95;0.00;126064.44;0.00;657675.00
2711758;7.87;7.04;8.89;0.00;41.32;213522.98;190781.00;241160.73;0.00;1120564.00
2711758;20.61;17.46;14.61;0.00;67.16;558844.72;473340.00;396111.76;0.00;1821085.00
2711758;39.41;40.29;16.11;7.62;74.19;1068598.99;1092564.50;436751.24;206511.00;2011826.00
2711758;63.39;64.35;13.30;28.66;81.80;1718856.75;1744994.00;360550.72;777119.00;2218334.00
2711758;81.80;81.80;0.00;81.80;81.80;2218334.00;2218334.00;0.00;2218334.00;2218334.00
