TotPrefixes;Mean%;Median%;StandardDeviation%;MinValue;MaxValue;MeanRaw;MedianRaw;SDRaw;MinValueRaw;MaxValueRaw
590750;0.01;0.00;0.07;0.00;0.70;41.18;0.00;411.80;0.00;4118.00
590750;1.80;0.00;5.79;0.00;37.00;10614.46;0.00;34196.01;0.00;218581.00
590750;5.72;0.00;12.60;0.00;73.53;33772.18;0.00;74417.56;0.00;434392.00
590750;19.87;14.52;20.96;0.00;87.95;117398.49;85765.00;123835.73;0.00;519553.00
590750;48.82;53.40;27.29;0.00;92.48;288413.88;315480.50;161186.89;0.00;546301.00
590750;93.33;93.33;0.00;93.33;93.33;551352.00;551352.00;0.00;551352.00;551352.00
