tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
322127 0,00 0,00 0 0 0 0 0 0 0 0 0 0
322127 13826,70 4,29 0 0 0 0 138267 0 0 0 0 0
322127 64414,80 20,00 183807 0 0 138265 138265 0 0 2 183809 0
322127 184136,20 57,16 322074 183809 138265 138265 0 322074 138267 138267 322074 138267
322127 197799,00 61,40 0 2 322074 322074 322074 322074 183809 2 322072 183809
322127 322074,00 99,98 322074
