tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
333994 2,20 0,00 22 0 0 0 0 0 0 0 0 0
333994 101,90 0,03 0 0 0 0 0 1019 0 0 0 0
333994 1124,70 0,34 0 0 0 5304 387 5101 26 0 0 429
333994 5005,30 1,50 5542 15129 0 376 3714 10623 10022 3256 1391 0
333994 19667,50 5,89 15757 0 18092 16911 25463 33701 10824 9713 30106 36108
333994 47920,00 14,35 47920
