tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
177211 0,00 0,00 0 0 0 0 0 0 0 0 0 0
177211 3,00 0,00 0 0 0 0 1 0 0 0 20 9
177211 235,00 0,13 387 655 152 86 15 130 20 66 601 238
177211 2861,50 1,61 1422 4323 2020 4280 4975 3 4812 941 459 5380
177211 7941,70 4,48 2882 6883 3856 12177 5877 9036 12047 9164 8347 9148
177211 23787,00 13,42 23787
