tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
322127 0,10 0,00 0 0 0 0 1 0 0 0 0 0
322127 2,10 0,00 11 0 0 0 0 10 0 0 0 0
322127 218,30 0,07 0 0 0 0 66 2 137 1978 0 0
322127 4603,40 1,43 5430 0 153 5370 9498 361 6686 6714 8417 3405
322127 12628,40 3,92 15295 15213 12480 22773 4563 20933 15456 8980 6711 3880
322127 36507,00 11,33 36507
