tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
322127 0,00 0,00 0 0 0 0 0 0 0 0 0 0
322127 8303,40 2,58 0 0 0 74245 0 2 0 6 8 8773
322127 9191,80 2,85 84938 0 0 6434 0 0 0 0 0 546
322127 66082,80 20,51 2157 38351 58180 6662 196472 87752 3303 85518 90952 91481
322127 156900,90 48,71 139914 223627 201448 189491 130184 189331 2 224093 107949 162970
322127 224504,00 69,69 224504
