tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
440137 0,00 0,00 0 0 0 0 0 0 0 0 0 0
440137 2440,60 0,55 0 35 0 0 0 0 140 3247 19843 1141
440137 11120,00 2,53 0 22 0 3778 0 49170 55687 0 217 2326
440137 118292,10 26,88 100464 383056 83634 8567 192779 243876 150881 3625 11330 4709
440137 291892,30 66,32 390884 204601 422795 370917 311096 202859 299272 132427 180627 403445
440137 432473,00 98,26 432473
