tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
126781 1410,90 1,11 0 0 0 0 0 0 2 0 14107 0
126781 6423,70 5,07 0 0 22545 2519 0 36652 2 2519 0 0
126781 37540,40 29,61 15923 18392 38001 74652 22926 42153 34507 38024 35385 55441
126781 55671,10 43,91 34542 58457 48443 90597 63717 38822 96889 18417 34167 72660
126781 90107,30 71,07 87991 74681 93066 58112 85849 126745 94282 55967 126781 97599
126781 126781,00 100,00 126781
