tot_queries avg_valid percent_valid s1 s2 s3 s4 s5 s6 s7 s8 s9 s10
305586 5227,90 1,71 4 18948 0 0 0 14437 18890 0 0 0
305586 19801,20 6,48 891 41000 31747 13377 24844 883 13 30996 14086 40175
305586 62751,50 20,53 30375 37978 33005 96737 28736 98109 45474 56149 167848 33104
305586 170238,90 55,71 128566 196806 211875 172918 162235 81934 149484 186037 179537 232997
305586 230315,10 75,37 260910 230384 266169 237385 203961 218725 193889 234288 222281 235159
305586 305586,00 100,00 305586
